TIME,Last Time and Sales,CA Bid,CA LTP,CA LTQ,CA Ask,CA Bid Qty,CA Ask Qty,HG Bid,HG LTP,HG LTQ,HG Ask,HG Bid Qty,HG Ask Qty,TF,CHINA,USD JPY,CNY JPY,,,,,,,,,,,
17:12:27,5:12:27 PM,13351.00,13354,1.0000,13353.0000,5.0000,16.00,6053.0000,6054.0000,16.00,6054.00,48.00,55.0,,,,,,,,,,,,,,,
17:12:26,5:12:26 PM,13351.00,13354,1.0000,13353.0000,5.0000,16.00,6053.0000,6054.0000,12.00,6054.00,48.00,54.0,,,,,,,,,,,,,,,
17:12:25,5:12:25 PM,13351.00,13354,1.0000,13353.0000,5.0000,6.00,6053.0000,6054.0000,12.00,6054.00,49.00,54.0,,,,,,,,,,,,,,,
17:12:24,5:12:24 PM,13351.00,13352,1.0000,13354.0000,5.0000,11.00,6053.0000,6054.0000,12.00,6054.00,49.00,52.0,,,,,,,,,,,,,,,
17:12:23,5:12:23 PM,13351.00,13352,1.0000,13354.0000,5.0000,11.00,6053.0000,6054.0000,12.00,6054.00,49.00,52.0,,,,,,,,,,,,,,,
17:12:22,5:12:22 PM,13351.00,13352,1.0000,13354.0000,6.0000,11.00,6053.0000,6054.0000,11.00,6054.00,56.00,49.0,,,,,,,,,,,,,,,
17:12:21,5:12:21 PM,13352.00,13351,1.0000,13354.0000,4.0000,11.00,6053.0000,6054.0000,10.00,6054.00,55.00,50.0,,,,,,,,,,,,,,,
17:12:20,5:12:20 PM,13352.00,13351,1.0000,13354.0000,4.0000,11.00,6053.0000,6054.0000,9.00,6054.00,56.00,49.0,,,,,,,,,,,,,,,
17:12:19,5:12:19 PM,13352.00,13351,1.0000,13354.0000,4.0000,11.00,6053.0000,6054.0000,6.00,6054.00,54.00,52.0,,,,,,,,,,,,,,,
17:12:18,5:12:18 PM,13352.00,13351,1.0000,13354.0000,4.0000,10.00,6053.0000,6054.0000,5.00,6054.00,54.00,52.0,,,,,,,,,,,,,,,
17:12:18,5:12:18 PM,13352.00,13351,1.0000,13354.0000,4.0000,10.00,6053.0000,6054.0000,5.00,6054.00,55.00,52.0,,,,,,,,,,,,,,,
17:12:16,5:12:15 PM,13352.00,13351,1.0000,13354.0000,9.0000,8.00,6054.0000,6055.0000,8.00,6055.00,44.00,60.0,,,,,,,,,,,,,,,
17:12:15,5:12:15 PM,13352.00,13351,1.0000,13354.0000,9.0000,8.00,6054.0000,6055.0000,8.00,6055.00,44.00,60.0,,,,,,,,,,,,,,,
17:12:14,5:12:13 PM,13352.00,13351,1.0000,13354.0000,9.0000,7.00,6054.0000,6055.0000,8.00,6055.00,45.00,59.0,,,,,,,,,,,,,,,
17:12:13,5:12:13 PM,13352.00,13351,1.0000,13354.0000,9.0000,7.00,6054.0000,6055.0000,6.00,6055.00,44.00,62.0,,,,,,,,,,,,,,,
17:12:12,5:12:12 PM,13352.00,13351,1.0000,13354.0000,7.0000,7.00,6054.0000,6055.0000,2.00,6055.00,44.00,56.0,,,,,,,,,,,,,,,
17:12:11,5:12:11 PM,13352.00,13351,1.0000,13354.0000,7.0000,7.00,6054.0000,6055.0000,2.00,6055.00,44.00,56.0,,,,,,,,,,,,,,,
17:12:10,5:12:10 PM,13352.00,13351,1.0000,13354.0000,7.0000,7.00,6054.0000,6055.0000,2.00,6055.00,44.00,56.0,,,,,,,,,,,,,,,
17:12:10,5:12:09 PM,13352.00,13351,1.0000,13354.0000,7.0000,7.00,6054.0000,6055.0000,2.00,6055.00,44.00,56.0,,,,,,,,,,,,,,,
17:12:08,5:12:08 PM,13352.00,13351,1.0000,13354.0000,7.0000,7.00,6054.0000,6055.0000,2.00,6055.00,43.00,56.0,,,,,,,,,,,,,,,
17:12:08,5:12:08 PM,13352.00,13351,1.0000,13354.0000,7.0000,7.00,6054.0000,6055.0000,2.00,6055.00,42.00,56.0,,,,,,,,,,,,,,,
17:12:06,5:12:06 PM,13352.00,13351,1.0000,13354.0000,7.0000,7.00,6054.0000,6055.0000,2.00,6055.00,43.00,56.0,,,,,,,,,,,,,,,
17:12:06,5:12:05 PM,13352.00,13351,1.0000,13354.0000,6.0000,7.00,6054.0000,6055.0000,2.00,6055.00,43.00,56.0,,,,,,,,,,,,,,,
17:12:04,5:12:04 PM,13352.00,13351,1.0000,13354.0000,4.0000,8.00,6054.0000,6054.0000,3.00,6055.00,40.00,59.0,,,,,,,,,,,,,,,
17:12:03,5:12:03 PM,13352.00,13351,1.0000,13354.0000,4.0000,8.00,6054.0000,6054.0000,3.00,6055.00,40.00,59.0,,,,,,,,,,,,,,,
17:12:03,5:12:02 PM,13352.00,13351,1.0000,13354.0000,4.0000,8.00,6054.0000,6054.0000,3.00,6055.00,40.00,62.0,,,,,,,,,,,,,,,
17:12:01,5:12:01 PM,13352.00,13351,1.0000,13354.0000,4.0000,8.00,6054.0000,6054.0000,3.00,6055.00,40.00,62.0,,,,,,,,,,,,,,,
17:12:00,5:12:00 PM,13352.00,13351,1.0000,13354.0000,6.0000,7.00,6054.0000,6055.0000,8.00,6055.00,42.00,60.0,,,,,,,,,,,,,,,
17:12:00,5:11:59 PM,13351.00,13351,1.0000,13354.0000,8.0000,7.00,6054.0000,6055.0000,8.00,6055.00,40.00,60.0,,,,,,,,,,,,,,,
17:11:58,5:11:58 PM,13352.00,13351,1.0000,13354.0000,6.0000,6.00,6054.0000,6055.0000,8.00,6055.00,41.00,57.0,,,,,,,,,,,,,,,
17:11:57,5:11:57 PM,13352.00,13351,1.0000,13354.0000,6.0000,6.00,6054.0000,6055.0000,8.00,6055.00,41.00,57.0,,,,,,,,,,,,,,,
17:11:56,5:11:56 PM,13352.00,13351,1.0000,13354.0000,6.0000,6.00,6054.0000,6055.0000,4.00,6055.00,39.00,59.0,,,,,,,,,,,,,,,
17:11:55,5:11:55 PM,13351.00,13351,1.0000,13354.0000,8.0000,7.00,6054.0000,6055.0000,4.00,6055.00,40.00,59.0,,,,,,,,,,,,,,,
17:11:55,5:11:54 PM,13351.00,13351,1.0000,13354.0000,8.0000,7.00,6054.0000,6055.0000,4.00,6055.00,40.00,59.0,,,,,,,,,,,,,,,
17:11:53,5:11:53 PM,13352.00,13352,1.0000,13354.0000,5.0000,6.00,6054.0000,6055.0000,4.00,6055.00,45.00,55.0,,,,,,,,,,,,,,,
17:11:53,5:11:52 PM,13351.00,13352,1.0000,13354.0000,7.0000,6.00,6054.0000,6054.0000,2.00,6055.00,39.00,60.0,,,,,,,,,,,,,,,
17:11:51,5:11:51 PM,13351.00,13352,1.0000,13354.0000,7.0000,6.00,6054.0000,6054.0000,2.00,6055.00,39.00,60.0,,,,,,,,,,,,,,,
17:11:50,5:11:50 PM,13352.00,13352,1.0000,13355.0000,6.0000,3.00,6054.0000,6055.0000,10.00,6055.00,45.00,53.0,,,,,,,,,,,,,,,
17:11:49,5:11:49 PM,13352.00,13352,1.0000,13355.0000,6.0000,3.00,6054.0000,6055.0000,6.00,6055.00,46.00,45.0,,,,,,,,,,,,,,,
17:11:49,5:11:48 PM,13352.00,13352,1.0000,13355.0000,6.0000,4.00,6054.0000,6055.0000,6.00,6055.00,46.00,45.0,,,,,,,,,,,,,,,
17:11:47,5:11:47 PM,13352.00,13352,1.0000,13354.0000,5.0000,4.00,6054.0000,6055.0000,2.00,6055.00,46.00,56.0,,,,,,,,,,,,,,,
17:11:46,5:11:46 PM,13352.00,13352,1.0000,13354.0000,5.0000,4.00,6054.0000,6055.0000,2.00,6055.00,43.00,56.0,,,,,,,,,,,,,,,
17:11:45,5:11:45 PM,13352.00,13353,1.0000,13355.0000,6.0000,7.00,6054.0000,6055.0000,2.00,6055.00,44.00,50.0,,,,,,,,,,,,,,,
17:11:45,5:11:44 PM,13352.00,13353,1.0000,13355.0000,6.0000,7.00,6054.0000,6055.0000,2.00,6055.00,44.00,52.0,,,,,,,,,,,,,,,
17:11:43,5:11:43 PM,13351.00,13353,1.0000,13353.0000,5.0000,5.00,6053.0000,6054.0000,12.00,6054.00,47.00,47.0,,,,,,,,,,,,,,,
17:11:43,5:11:42 PM,13351.00,13353,1.0000,13353.0000,5.0000,5.00,6053.0000,6054.0000,12.00,6054.00,47.00,47.0,,,,,,,,,,,,,,,
17:11:41,5:11:40 PM,13351.00,13353,1.0000,13353.0000,5.0000,8.00,6053.0000,6054.0000,12.00,6054.00,47.00,46.0,,,,,,,,,,,,,,,
17:11:40,5:11:40 PM,13351.00,13353,1.0000,13353.0000,5.0000,8.00,6053.0000,6054.0000,12.00,6054.00,47.00,46.0,,,,,,,,,,,,,,,
17:11:39,5:11:39 PM,13351.00,13351,1.0000,13353.0000,5.0000,9.00,6053.0000,6054.0000,8.00,6054.00,47.00,45.0,,,,,,,,,,,,,,,
17:11:39,5:11:38 PM,13351.00,13351,1.0000,13353.0000,5.0000,5.00,6053.0000,6054.0000,8.00,6054.00,47.00,45.0,,,,,,,,,,,,,,,
17:11:37,5:11:37 PM,13351.00,13351,1.0000,13353.0000,5.0000,4.00,6053.0000,6054.0000,8.00,6055.00,59.00,63.0,,,,,,,,,,,,,,,
17:11:36,5:11:36 PM,13352.00,13352,2.0000,13354.0000,4.0000,8.00,6053.0000,6054.0000,7.00,6054.00,58.00,40.0,,,,,,,,,,,,,,,
17:11:35,5:11:35 PM,13352.00,13352,2.0000,13354.0000,4.0000,8.00,6053.0000,6054.0000,7.00,6054.00,57.00,45.0,,,,,,,,,,,,,,,
17:11:35,5:11:34 PM,13352.00,13352,2.0000,13354.0000,6.0000,5.00,6054.0000,6054.0000,4.00,6055.00,44.00,60.0,,,,,,,,,,,,,,,
17:11:33,5:11:33 PM,13352.00,13352,2.0000,13354.0000,4.0000,6.00,6054.0000,6054.0000,4.00,6055.00,45.00,62.0,,,,,,,,,,,,,,,
17:11:32,5:11:32 PM,13352.00,13352,2.0000,13354.0000,4.0000,6.00,6053.0000,6054.0000,4.00,6055.00,59.00,63.0,,,,,,,,,,,,,,,
17:11:31,5:11:30 PM,13352.00,13352,2.0000,13354.0000,4.0000,6.00,6053.0000,6054.0000,4.00,6055.00,59.00,63.0,,,,,,,,,,,,,,,
17:11:30,5:11:30 PM,13352.00,13352,2.0000,13354.0000,4.0000,6.00,6053.0000,6054.0000,4.00,6055.00,59.00,63.0,,,,,,,,,,,,,,,
17:11:30,5:11:29 PM,13352.00,13352,2.0000,13354.0000,4.0000,6.00,6053.0000,6054.0000,4.00,6055.00,59.00,63.0,,,,,,,,,,,,,,,
17:11:28,5:11:28 PM,13352.00,13352,2.0000,13354.0000,4.0000,10.00,6053.0000,6053.0000,1.00,6054.00,56.00,42.0,,,,,,,,,,,,,,,
17:11:27,5:11:27 PM,13352.00,13352,2.0000,13354.0000,4.0000,9.00,6053.0000,6054.0000,8.00,6054.00,60.00,41.0,,,,,,,,,,,,,,,
17:11:26,5:11:26 PM,13353.00,13354,1.0000,13355.0000,5.0000,7.00,6053.0000,6054.0000,8.00,6054.00,62.00,44.0,,,,,,,,,,,,,,,
17:11:25,5:11:25 PM,13353.00,13354,1.0000,13355.0000,6.0000,6.00,6053.0000,6054.0000,8.00,6055.00,61.00,53.0,,,,,,,,,,,,,,,
17:11:25,5:11:24 PM,13352.00,13352,2.0000,13353.0000,4.0000,9.00,6053.0000,6054.0000,4.00,6054.00,50.00,45.0,,,,,,,,,,,,,,,
17:11:23,5:11:23 PM,13352.00,13352,2.0000,13353.0000,4.0000,9.00,6053.0000,6054.0000,4.00,6054.00,49.00,44.0,,,,,,,,,,,,,,,
17:11:22,5:11:22 PM,13352.00,13352,2.0000,13353.0000,4.0000,9.00,6053.0000,6054.0000,4.00,6054.00,49.00,44.0,,,,,,,,,,,,,,,
17:11:21,5:11:21 PM,13352.00,13352,2.0000,13353.0000,4.0000,9.00,6053.0000,6053.0000,1.00,6054.00,44.00,48.0,,,,,,,,,,,,,,,
17:11:21,5:11:20 PM,13352.00,13352,2.0000,13353.0000,4.0000,9.00,6053.0000,6054.0000,4.00,6054.00,45.00,48.0,,,,,,,,,,,,,,,
17:11:19,5:11:19 PM,13352.00,13352,2.0000,13353.0000,7.0000,9.00,6053.0000,6054.0000,4.00,6054.00,45.00,48.0,,,,,,,,,,,,,,,
17:11:18,5:11:18 PM,13352.00,13352,2.0000,13353.0000,7.0000,9.00,6053.0000,6054.0000,4.00,6054.00,46.00,44.0,,,,,,,,,,,,,,,
17:11:17,5:11:17 PM,13352.00,13352,1.0000,13353.0000,8.0000,11.00,6053.0000,6054.0000,4.00,6054.00,52.00,52.0,,,,,,,,,,,,,,,
17:11:16,5:11:16 PM,13352.00,13352,1.0000,13353.0000,8.0000,10.00,6053.0000,6053.0000,6.00,6054.00,47.00,57.0,,,,,,,,,,,,,,,
17:11:15,5:11:15 PM,13352.00,13352,1.0000,13353.0000,8.0000,10.00,6052.0000,6052.0000,1.00,6053.00,84.00,41.0,,,,,,,,,,,,,,,
17:11:14,5:11:14 PM,13352.00,13352,1.0000,13354.0000,9.0000,13.00,6053.0000,6054.0000,16.00,6054.00,55.00,43.0,,,,,,,,,,,,,,,
17:11:13,5:11:13 PM,13352.00,13353,1.0000,13354.0000,13.0000,10.00,6054.0000,6055.0000,24.00,6055.00,64.00,61.0,,,,,,,,,,,,,,,
17:11:13,5:11:12 PM,13353.00,13353,1.0000,13354.0000,12.0000,9.00,6054.0000,6055.0000,24.00,6055.00,64.00,61.0,,,,,,,,,,,,,,,
17:11:11,5:11:11 PM,13353.00,13353,1.0000,13354.0000,12.0000,9.00,6054.0000,6055.0000,24.00,6055.00,64.00,61.0,,,,,,,,,,,,,,,
17:11:10,5:11:10 PM,13353.00,13353,1.0000,13354.0000,12.0000,8.00,6054.0000,6055.0000,24.00,6055.00,64.00,61.0,,,,,,,,,,,,,,,
17:11:10,5:11:09 PM,13353.00,13353,1.0000,13354.0000,12.0000,7.00,6054.0000,6055.0000,24.00,6055.00,64.00,61.0,,,,,,,,,,,,,,,
17:11:08,5:11:08 PM,13353.00,13353,1.0000,13354.0000,12.0000,7.00,6054.0000,6055.0000,24.00,6055.00,62.00,62.0,,,,,,,,,,,,,,,
17:11:08,5:11:07 PM,13353.00,13353,1.0000,13355.0000,12.0000,8.00,6054.0000,6055.0000,24.00,6055.00,62.00,56.0,,,,,,,,,,,,,,,
17:11:06,5:11:06 PM,13353.00,13353,1.0000,13355.0000,12.0000,8.00,6054.0000,6055.0000,24.00,6055.00,55.00,56.0,,,,,,,,,,,,,,,
17:11:05,5:11:05 PM,13353.00,13353,1.0000,13355.0000,12.0000,8.00,6054.0000,6055.0000,24.00,6055.00,56.00,56.0,,,,,,,,,,,,,,,
17:11:04,5:11:04 PM,13353.00,13353,1.0000,13355.0000,12.0000,8.00,6054.0000,6055.0000,24.00,6055.00,56.00,56.0,,,,,,,,,,,,,,,
17:11:03,5:11:03 PM,13353.00,13353,1.0000,13355.0000,12.0000,8.00,6054.0000,6055.0000,24.00,6055.00,57.00,56.0,,,,,,,,,,,,,,,
17:11:03,5:11:02 PM,13353.00,13353,1.0000,13355.0000,12.0000,8.00,6054.0000,6055.0000,24.00,6055.00,57.00,55.0,,,,,,,,,,,,,,,
17:11:01,5:11:01 PM,13353.00,13353,1.0000,13355.0000,12.0000,8.00,6054.0000,6055.0000,24.00,6055.00,57.00,55.0,,,,,,,,,,,,,,,
17:11:00,5:11:00 PM,13353.00,13353,1.0000,13355.0000,12.0000,8.00,6054.0000,6055.0000,24.00,6055.00,57.00,55.0,,,,,,,,,,,,,,,
17:10:59,5:10:59 PM,13353.00,13353,1.0000,13355.0000,12.0000,8.00,6054.0000,6055.0000,24.00,6055.00,57.00,53.0,,,,,,,,,,,,,,,
17:10:58,5:10:58 PM,13353.00,13356,1.0000,13356.0000,15.0000,13.00,6054.0000,6055.0000,23.00,6055.00,61.00,50.0,,,,,,,,,,,,,,,
17:10:58,5:10:57 PM,13353.00,13356,1.0000,13356.0000,15.0000,13.00,6054.0000,6055.0000,10.00,6055.00,62.00,53.0,,,,,,,,,,,,,,,
17:10:56,5:10:56 PM,13353.00,13356,1.0000,13356.0000,15.0000,13.00,6054.0000,6055.0000,6.00,6055.00,62.00,53.0,,,,,,,,,,,,,,,
17:10:55,5:10:54 PM,13353.00,13356,1.0000,13358.0000,15.0000,10.00,6055.0000,6055.0000,6.00,6056.00,43.00,60.0,,,,,,,,,,,,,,,
17:10:54,5:10:54 PM,13353.00,13356,1.0000,13358.0000,15.0000,10.00,6055.0000,6055.0000,6.00,6056.00,43.00,59.0,,,,,,,,,,,,,,,
17:10:53,5:10:53 PM,13353.00,13356,1.0000,13358.0000,15.0000,10.00,6054.0000,6055.0000,6.00,6056.00,63.00,58.0,,,,,,,,,,,,,,,
17:10:52,5:10:52 PM,13353.00,13356,1.0000,13358.0000,17.0000,10.00,6055.0000,6055.0000,1.00,6056.00,44.00,58.0,,,,,,,,,,,,,,,
17:10:51,5:10:50 PM,13353.00,13356,1.0000,13358.0000,17.0000,10.00,6055.0000,6055.0000,1.00,6056.00,46.00,55.0,,,,,,,,,,,,,,,
17:10:50,5:10:50 PM,13353.00,13356,1.0000,13358.0000,17.0000,9.00,6055.0000,6056.0000,2.00,6056.00,48.00,52.0,,,,,,,,,,,,,,,
17:10:49,5:10:49 PM,13353.00,13352,1.0000,13355.0000,12.0000,5.00,6054.0000,6055.0000,4.00,6055.00,46.00,58.0,,,,,,,,,,,,,,,
17:10:48,5:10:48 PM,13353.00,13352,1.0000,13355.0000,12.0000,5.00,6054.0000,6054.0000,2.00,6055.00,42.00,61.0,,,,,,,,,,,,,,,
17:10:48,5:10:47 PM,13353.00,13352,1.0000,13355.0000,12.0000,5.00,6054.0000,6054.0000,1.00,6055.00,43.00,62.0,,,,,,,,,,,,,,,
17:10:46,5:10:46 PM,13353.00,13352,1.0000,13355.0000,12.0000,5.00,6054.0000,6054.0000,1.00,6055.00,43.00,62.0,,,,,,,,,,,,,,,
17:10:45,5:10:45 PM,13353.00,13352,1.0000,13355.0000,12.0000,5.00,6054.0000,6054.0000,1.00,6055.00,43.00,62.0,,,,,,,,,,,,,,,
17:10:44,5:10:44 PM,13353.00,13352,1.0000,13355.0000,12.0000,5.00,6054.0000,6055.0000,4.00,6055.00,45.00,55.0,,,,,,,,,,,,,,,
17:10:43,5:10:43 PM,13353.00,13352,1.0000,13355.0000,12.0000,5.00,6054.0000,6055.0000,4.00,6055.00,45.00,55.0,,,,,,,,,,,,,,,
17:10:42,5:10:42 PM,13353.00,13352,1.0000,13355.0000,7.0000,6.00,6054.0000,6055.0000,4.00,6055.00,45.00,51.0,,,,,,,,,,,,,,,
17:10:41,5:10:41 PM,13352.00,13352,1.0000,13355.0000,7.0000,6.00,6054.0000,6054.0000,2.00,6055.00,42.00,55.0,,,,,,,,,,,,,,,
17:10:40,5:10:40 PM,13352.00,13352,1.0000,13355.0000,7.0000,6.00,6054.0000,6054.0000,2.00,6055.00,42.00,53.0,,,,,,,,,,,,,,,
17:10:39,5:10:39 PM,13352.00,13353,1.0000,13355.0000,9.0000,6.00,6054.0000,6054.0000,2.00,6055.00,42.00,57.0,,,,,,,,,,,,,,,
17:10:38,5:10:38 PM,13353.00,13353,1.0000,13355.0000,7.0000,6.00,6054.0000,6054.0000,1.00,6055.00,44.00,55.0,,,,,,,,,,,,,,,
17:10:37,5:10:37 PM,13353.00,13353,1.0000,13355.0000,7.0000,6.00,6054.0000,6055.0000,36.00,6055.00,45.00,55.0,,,,,,,,,,,,,,,
17:10:36,5:10:36 PM,13353.00,13353,1.0000,13355.0000,7.0000,6.00,6054.0000,6055.0000,36.00,6055.00,45.00,53.0,,,,,,,,,,,,,,,
17:10:35,5:10:35 PM,13353.00,13353,1.0000,13355.0000,7.0000,6.00,6054.0000,6055.0000,36.00,6055.00,45.00,53.0,,,,,,,,,,,,,,,
17:10:34,5:10:34 PM,13353.00,13353,1.0000,13355.0000,7.0000,6.00,6054.0000,6055.0000,36.00,6055.00,45.00,53.0,,,,,,,,,,,,,,,
17:10:33,5:10:32 PM,13353.00,13353,1.0000,13355.0000,7.0000,6.00,6054.0000,6055.0000,36.00,6055.00,47.00,52.0,,,,,,,,,,,,,,,
17:10:32,5:10:32 PM,13353.00,13353,1.0000,13355.0000,6.0000,6.00,6054.0000,6055.0000,34.00,6055.00,44.00,51.0,,,,,,,,,,,,,,,
17:10:31,5:10:31 PM,13353.00,13356,1.0000,13356.0000,7.0000,11.00,6054.0000,6055.0000,34.00,6055.00,45.00,51.0,,,,,,,,,,,,,,,
17:10:30,5:10:30 PM,13356.00,13356,1.0000,13358.0000,5.0000,10.00,6055.0000,6056.0000,4.00,6056.00,52.00,57.0,,,,,,,,,,,,,,,
17:10:30,5:10:29 PM,13356.00,13356,1.0000,13358.0000,5.0000,10.00,6055.0000,6056.0000,4.00,6056.00,52.00,57.0,,,,,,,,,,,,,,,
17:10:28,5:10:28 PM,13356.00,13356,1.0000,13358.0000,5.0000,10.00,6055.0000,6056.0000,4.00,6056.00,51.00,56.0,,,,,,,,,,,,,,,
17:10:28,5:10:27 PM,13356.00,13356,1.0000,13358.0000,5.0000,10.00,6055.0000,6056.0000,4.00,6056.00,51.00,56.0,,,,,,,,,,,,,,,
17:10:26,5:10:25 PM,13356.00,13356,1.0000,13358.0000,5.0000,9.00,6055.0000,6056.0000,4.00,6056.00,51.00,55.0,,,,,,,,,,,,,,,
17:10:25,5:10:25 PM,13356.00,13356,1.0000,13358.0000,6.0000,9.00,6055.0000,6056.0000,4.00,6056.00,55.00,55.0,,,,,,,,,,,,,,,
17:10:24,5:10:24 PM,13356.00,13356,1.0000,13358.0000,6.0000,10.00,6055.0000,6056.0000,4.00,6056.00,55.00,55.0,,,,,,,,,,,,,,,
17:10:23,5:10:23 PM,13356.00,13356,1.0000,13358.0000,6.0000,11.00,6055.0000,6056.0000,4.00,6056.00,43.00,56.0,,,,,,,,,,,,,,,
17:10:22,5:10:22 PM,13356.00,13356,1.0000,13358.0000,6.0000,13.00,6055.0000,6055.0000,15.00,6056.00,40.00,59.0,,,,,,,,,,,,,,,
17:10:21,5:10:20 PM,13356.00,13356,1.0000,13358.0000,7.0000,15.00,6055.0000,6055.0000,7.00,6056.00,38.00,56.0,,,,,,,,,,,,,,,
17:10:20,5:10:20 PM,13356.00,13356,1.0000,13358.0000,7.0000,15.00,6055.0000,6055.0000,7.00,6056.00,38.00,56.0,,,,,,,,,,,,,,,
17:10:19,5:10:19 PM,13356.00,13356,1.0000,13358.0000,7.0000,15.00,6055.0000,6055.0000,7.00,6056.00,38.00,56.0,,,,,,,,,,,,,,,
17:10:18,5:10:18 PM,13356.00,13357,1.0000,13358.0000,11.0000,10.00,6055.0000,6056.0000,20.00,6056.00,48.00,45.0,,,,,,,,,,,,,,,
17:10:17,5:10:16 PM,13356.00,13357,1.0000,13358.0000,11.0000,10.00,6055.0000,6056.0000,20.00,6056.00,48.00,45.0,,,,,,,,,,,,,,,
17:10:16,5:10:16 PM,13357.00,13358,1.0000,13360.0000,11.0000,7.00,6056.0000,6056.0000,7.00,6057.00,51.00,49.0,,,,,,,,,,,,,,,
17:10:15,5:10:15 PM,13357.00,13358,1.0000,13360.0000,11.0000,7.00,6056.0000,6056.0000,7.00,6057.00,53.00,47.0,,,,,,,,,,,,,,,
17:10:14,5:10:14 PM,13356.00,13356,1.0000,13358.0000,10.0000,7.00,6056.0000,6056.0000,7.00,6057.00,37.00,61.0,,,,,,,,,,,,,,,
17:10:13,5:10:13 PM,13356.00,13356,1.0000,13358.0000,8.0000,7.00,6056.0000,6056.0000,7.00,6057.00,37.00,61.0,,,,,,,,,,,,,,,
17:10:12,5:10:12 PM,13356.00,13356,1.0000,13358.0000,8.0000,6.00,6056.0000,6056.0000,7.00,6057.00,37.00,61.0,,,,,,,,,,,,,,,
17:10:11,5:10:11 PM,13356.00,13356,1.0000,13358.0000,9.0000,7.00,6055.0000,6056.0000,2.00,6056.00,51.00,37.0,,,,,,,,,,,,,,,
17:10:10,5:10:10 PM,13356.00,13356,1.0000,13358.0000,9.0000,7.00,6055.0000,6056.0000,1.00,6056.00,52.00,38.0,,,,,,,,,,,,,,,
17:10:10,5:10:09 PM,13356.00,13358,1.0000,13359.0000,10.0000,5.00,6056.0000,6057.0000,4.00,6057.00,37.00,57.0,,,,,,,,,,,,,,,
17:10:08,5:10:08 PM,13356.00,13358,1.0000,13359.0000,10.0000,5.00,6056.0000,6057.0000,4.00,6057.00,37.00,56.0,,,,,,,,,,,,,,,
17:10:07,5:10:07 PM,13356.00,13358,1.0000,13359.0000,10.0000,6.00,6056.0000,6056.0000,8.00,6057.00,36.00,58.0,,,,,,,,,,,,,,,
17:10:06,5:10:05 PM,13356.00,13358,1.0000,13359.0000,10.0000,6.00,6056.0000,6056.0000,8.00,6057.00,37.00,56.0,,,,,,,,,,,,,,,
17:10:05,5:10:05 PM,13356.00,13356,1.0000,13358.0000,11.0000,7.00,6056.0000,6056.0000,8.00,6057.00,39.00,59.0,,,,,,,,,,,,,,,
17:10:05,5:10:04 PM,13356.00,13356,1.0000,13358.0000,6.0000,7.00,6055.0000,6056.0000,5.00,6056.00,46.00,38.0,,,,,,,,,,,,,,,
17:10:03,5:10:03 PM,13356.00,13356,1.0000,13358.0000,6.0000,6.00,6055.0000,6056.0000,5.00,6057.00,52.00,62.0,,,,,,,,,,,,,,,
17:10:03,5:10:03 PM,13355.00,13356,1.0000,13358.0000,7.0000,10.00,6055.0000,6056.0000,1.00,6056.00,48.00,39.0,,,,,,,,,,,,,,,
17:10:01,5:10:00 PM,13355.00,13356,1.0000,13358.0000,7.0000,10.00,6055.0000,6056.0000,1.00,6056.00,48.00,39.0,,,,,,,,,,,,,,,
17:10:00,5:10:00 PM,13356.00,13358,5.0000,13358.0000,4.0000,8.00,6055.0000,6056.0000,1.00,6057.00,56.00,61.0,,,,,,,,,,,,,,,
17:09:59,5:09:59 PM,13356.00,13358,5.0000,13359.0000,5.0000,8.00,6056.0000,6057.0000,4.00,6057.00,42.00,53.0,,,,,,,,,,,,,,,
17:09:58,5:09:58 PM,13356.00,13358,5.0000,13359.0000,5.0000,8.00,6056.0000,6056.0000,8.00,6057.00,41.00,55.0,,,,,,,,,,,,,,,
17:09:57,5:09:57 PM,13356.00,13358,5.0000,13359.0000,5.0000,8.00,6056.0000,6056.0000,8.00,6057.00,42.00,57.0,,,,,,,,,,,,,,,
17:09:56,5:09:56 PM,13356.00,13358,5.0000,13359.0000,5.0000,7.00,6056.0000,6056.0000,8.00,6057.00,41.00,57.0,,,,,,,,,,,,,,,
17:09:55,5:09:55 PM,13356.00,13358,5.0000,13358.0000,6.0000,6.00,6056.0000,6056.0000,8.00,6057.00,42.00,60.0,,,,,,,,,,,,,,,
17:09:54,5:09:54 PM,13356.00,13358,5.0000,13358.0000,6.0000,5.00,6055.0000,6056.0000,7.00,6056.00,53.00,36.0,,,,,,,,,,,,,,,
17:09:53,5:09:53 PM,13356.00,13360,2.0000,13360.0000,5.0000,10.00,6056.0000,6057.0000,23.00,6057.00,43.00,50.0,,,,,,,,,,,,,,,
17:09:53,5:09:52 PM,13357.00,13360,2.0000,13360.0000,5.0000,10.00,6056.0000,6057.0000,23.00,6057.00,48.00,46.0,,,,,,,,,,,,,,,
17:09:51,5:09:51 PM,13357.00,13360,2.0000,13360.0000,5.0000,10.00,6056.0000,6057.0000,23.00,6057.00,48.00,46.0,,,,,,,,,,,,,,,
17:09:50,5:09:50 PM,13357.00,13360,2.0000,13360.0000,5.0000,10.00,6056.0000,6057.0000,23.00,6057.00,47.00,46.0,,,,,,,,,,,,,,,
17:09:49,5:09:49 PM,13357.00,13360,2.0000,13360.0000,5.0000,10.00,6056.0000,6057.0000,23.00,6057.00,48.00,45.0,,,,,,,,,,,,,,,
